1.2356,5.8596,0.052025,0.015919,0.0029234,0.0023713,0.99415,0.99854,0.0023556,1043,9.7191,1730,1204.4,6.766,14,0.038267,-6.376e+08,4.5942e+06,8.372e+07,8.8314e+07,178,3.9142e+05,89.345,3.6792,23.5,106,9165,1.486e-06,0.00065255,0.41492,7.9898e-07,0.0011085,0.43231,0.34981,0.00027985,0.00034585,8.9123e-06,0.00040675,1.043e-06,2.2999e-06,0.29173,1.1911,0.66197,0.24492,19.729
1.2572,5.8317,0.068677,0.025623,0.0050701,0.0029772,0.98987,0.99746,0.0041141,1812,9.7187,3003.1,2087.4,6.7552,38,0.050411,-1.183e+09,8.8087e+06,1.6266e+08,1.7147e+08,309,6.0091e+05,72.679,3.6792,33,106,12870,2.0868e-06,0.00091634,0.58266,1.122e-06,0.0015566,0.60708,0.49122,0.00039298,0.00048566,1.2515e-05,0.00057119,1.4646e-06,3.2296e-06,0.40966,1.6727,0.92958,0.24492,19.729
1.1406,5.3132,0.07053,0.027009,0.0053909,0.0030056,0.98923,0.9973,0.0043925,1927,8.6942,3129.9,2218.1,6.1614,38,0.051981,-1.315e+09,9.6712e+06,1.6998e+08,1.7965e+08,360,6.0496e+05,71.942,3.6792,35.5,106,13845,2.2449e-06,0.00098576,0.6268,1.207e-06,0.0016745,0.65307,0.52844,0.00042275,0.00052245,1.3463e-05,0.00061446,1.5755e-06,3.4743e-06,0.4407,1.7994,1,0.24492,19.729
0.80825,2.8749,0.077054,0.033626,0.0059339,0.15071,0.98711,0.99703,0.0059804,2492,3.7839,3257.9,2869.7,3.333,54,0.059089,-2.5976e+09,3.578e+07,3.6953e+08,4.0531e+08,861,7.4897e+05,70.115,2.8058,41.4,139,16146,1.3343e-06,0.00066854,0.44594,7.1738e-07,0.0014892,0.58079,0.49226,0.0003938,0.00046463,1.2542e-05,0.00057239,1.4677e-06,3.2364e-06,0.41115,1.6002,1,0.25693,25.871
1.2265,4.3846,0.016894,0.002252,0.00031231,0.02616,0.99937,0.99984,0.00026155,114,6.7692,176,131.64,5.0629,1,0.012659,7.4512e+06,1.2226e+05,3.9477e+05,5.1703e+05,26,0,300,2.8058,25,139,9750,8.0572e-07,0.00040371,0.26929,4.332e-07,0.00089928,0.35072,0.29726,0.0002378,0.00028058,7.5734e-06,0.00034565,8.8627e-07,1.9543e-06,0.24828,0.96633,0.4386,0.25693,25.871
1.1891,4.5368,0.034269,0.0078594,0.0012802,0.020865,0.99741,0.99936,0.0010667,465,7.1119,725.41,536.04,5.2553,6,0.025561,-1.5291e+08,2.0474e+06,2.1402e+07,2.3449e+07,102,1.9035e+05,103.45,2.8058,32.5,139,12675,1.0474e-06,0.00052482,0.35008,5.6316e-07,0.0011691,0.45594,0.38643,0.00030915,0.00036475,9.8454e-06,0.00044934,1.1522e-06,2.5407e-06,0.32277,1.2562,0.57018,0.25693,25.871
1.1183,4.2171,0.056932,0.019209,0.0035874,0.014407,0.99279,0.99821,0.0029836,1296,6.5186,1981.7,1490.3,4.9023,17,0.042648,-3.8116e+07,7.1761e+06,7.7478e+07,8.4654e+07,304,5.0994e+05,89.542,2.8058,43,139,16770,1.3858e-06,0.00069437,0.46318,7.4511e-07,0.0015468,0.60324,0.51128,0.00040902,0.00048259,1.3026e-05,0.00059451,1.5244e-06,3.3615e-06,0.42704,1.6621,0.75439,0.25693,25.871
0.68549,2.567,0.077669,0.034791,0.0060155,0.17277,0.98675,0.99699,0.0062338,2594,3.2682,3209.4,2964,3.0183,21,0.060282,-5.4057e+09,3.2037e+07,4.156e+08,4.4764e+08,982,5.6196e+05,74.481,2.8058,57,139,22230,1.837e-06,0.00092045,0.61398,9.877e-07,0.0020504,0.79964,0.67774,0.0005422,0.00063971,1.7267e-05,0.00078807,2.0207e-06,4.4559e-06,0.56608,2.2032,1,0.25693,25.871
0.69501,2.4618,0.078017,0.035563,0.00619,0.17045,0.98639,0.99691,0.0063777,2662,3.1027,3223.7,3028.7,2.915,-1,0.061064,1.319e+09,2.7757e+07,4.0289e+08,4.3065e+08,1039,3.7562e+05,77.082,2.3926,50,163,19500,1.0528e-06,0.00058715,0.42042,5.6607e-07,0.0015337,0.59816,0.51587,0.0004127,0.00047853,1.3143e-05,0.00059985,1.5381e-06,3.3917e-06,0.43104,1.6481,1,0.26154,30.338
0.56313,2.3913,0.073469,0.031793,0.0055119,0.15754,0.98798,0.99724,0.0056391,2333,2.9719,2781.7,2658.2,2.84,9,0.057179,1.2655e+09,3.0301e+07,3.8218e+08,4.1248e+08,936,4.3126e+05,92.725,2.3926,50.7,163,19773,1.0676e-06,0.00059537,0.42631,5.7399e-07,0.0015552,0.60653,0.5231,0.00041848,0.00048523,1.3327e-05,0.00060825,1.5596e-06,3.4392e-06,0.43708,1.6712,1,0.26154,30.338
0.68348,2.5975,0.063149,0.024578,0.0038462,0.20607,0.99132,0.99808,0.0041071,1726,3.3402,2151.1,1969.9,3.0589,-3,0.049203,-4.9091e+09,2.0892e+07,2.5387e+08,2.7477e+08,644,3.3785e+05,96.694,2.3926,44.9,163,17511,9.4544e-07,0.00052726,0.37754,5.0833e-07,0.0013773,0.53715,0.46325,0.0003706,0.00042972,1.1803e-05,0.00053867,1.3812e-06,3.0457e-06,0.38708,1.48,1,0.26154,30.338
0.83223,2.8137,0.036301,0.0091813,0.0012886,0.17413,0.99715,0.99936,0.0013322,555,3.7452,722.83,637.06,3.3008,10,0.027924,-2.9613e+08,2.5353e+06,3.305e+07,3.5585e+07,193,3.1571e+05,94.866,1.8571,35.65,210,13904,3.8556e-07,0.00025222,0.18614,2.0731e-07,0.00084881,0.33104,0.29457,0.00023565,0.00026483,7.5049e-06,0.00034252,8.7825e-07,1.9367e-06,0.24587,0.91209,0.56364,0.26956,39.086
0.81237,2.8302,0.046935,0.014343,0.0023522,0.095039,0.99505,0.99882,0.0022231,925,3.7257,1203.4,1064.1,3.2944,17,0.03604,-4.3176e+08,9.4926e+06,5.3526e+07,6.3019e+07,323,5.2119e+05,105.42,1.8571,42.5,210,16575,4.5965e-07,0.00030068,0.2219,2.4714e-07,0.0010119,0.39464,0.35117,0.00028093,0.00031571,8.9469e-06,0.00040833,1.047e-06,2.3088e-06,0.29311,1.0873,0.67194,0.26956,39.086
0.7967,2.7615,0.048793,0.015414,0.0025238,0.1062,0.99466,0.99874,0.0024194,1005,3.5817,1289.4,1156.5,3.2124,17,0.037564,3.3153e+08,1.0751e+07,6.6966e+07,7.7717e+07,360,5.0667e+05,104.19,1.8571,47,210,18330,5.0832e-07,0.00033252,0.2454,2.7331e-07,0.001119,0.43643,0.38835,0.00031068,0.00034914,9.8942e-06,0.00045157,1.1579e-06,2.5532e-06,0.32414,1.2025,0.74308,0.26956,39.086
0.78421,2.7176,0.056451,0.019973,0.0034185,0.10227,0.99279,0.99829,0.0032598,1356,3.4939,1722.5,1558.3,3.1609,19,0.043623,-3.8892e+08,1.4589e+07,1.1173e+08,1.2632e+08,493,4.4987e+05,81.278,1.8571,62,210,24180,6.7055e-07,0.00043864,0.32371,3.6053e-07,0.0014762,0.57571,0.51229,0.00040983,0.00046057,1.3052e-05,0.00059568,1.5274e-06,3.3681e-06,0.42759,1.5863,0.98024,0.26956,39.086
0.70714,2.4226,0.066297,0.026745,0.0041501,0.22364,0.99052,0.99792,0.0046376,1905,2.934,2262.1,2184.7,2.8336,22,0.051685,-2.6854e+09,1.9106e+07,2.7203e+08,2.9114e+08,771,5.9705e+05,84.724,1.8571,63.25,210,24668,6.8407e-07,0.00044748,0.33024,3.678e-07,0.001506,0.58732,0.52262,0.00041809,0.00046986,1.3315e-05,0.00060769,1.5582e-06,3.436e-06,0.43621,1.6182,1,0.26956,39.086
0.87655,3.1063,0.060697,0.022149,0.0042317,0.01423,0.99149,0.99788,0.0036283,1529,4.2257,2074.8,1763.8,3.5922,21,0.046316,1.946e+08,1.8758e+07,1.3128e+08,1.5004e+08,491,4.4576e+05,78.784,1.8571,52,210,20280,5.6239e-07,0.00036789,0.2715,3.0238e-07,0.0012381,0.48286,0.42966,0.00034373,0.00038629,1.0947e-05,0.00049961,1.281e-06,2.8249e-06,0.35863,1.3304,0.7418,0.26956,39.086
0.80194,2.7703,0.064507,0.025004,0.0047044,0.048181,0.99038,0.99765,0.0042301,1761,3.5682,2255.1,2028.6,3.2098,24,0.049698,-7.1433e+08,2.0496e+07,1.7414e+08,1.9463e+08,632,4.5064e+05,72.335,1.8571,60,210,23400,6.4892e-07,0.00042449,0.31327,3.489e-07,0.0014286,0.55714,0.49576,0.00039661,0.00044571,1.2631e-05,0.00057647,1.4781e-06,3.2595e-06,0.4138,1.5351,0.85592,0.26956,39.086
0.67515,2.351,0.073445,0.032048,0.0058186,0.11895,0.98761,0.99709,0.0057593,2355,2.7511,2723.6,2706.8,2.7342,27,0.057448,1.2637e+09,2.3905e+07,3.2936e+08,3.5326e+08,990,4.6875e+05,63.654,1.8571,62,210,24180,6.7055e-07,0.00043864,0.32371,3.6053e-07,0.0014762,0.57571,0.51229,0.00040983,0.00046057,1.3052e-05,0.00059568,1.5274e-06,3.3681e-06,0.42759,1.5863,0.88445,0.26956,39.086
0.62045,2.192,0.080895,0.038238,0.0067696,0.16695,0.98515,0.99662,0.0071499,2900,2.4255,3175,3334,2.547,28,0.063725,-2.4968e+09,3.0242e+07,4.9377e+08,5.2402e+08,1309,4.8244e+05,59.782,1.8571,66.5,210,25935,7.1922e-07,0.00047048,0.34721,3.867e-07,0.0015833,0.6175,0.54947,0.00043958,0.000494,1.3999e-05,0.00063892,1.6383e-06,3.6126e-06,0.45863,1.7014,0.94864,0.26956,39.086
0.63694,2.2152,0.083852,0.040598,0.0072254,0.17144,0.98411,0.99639,0.0076511,3113,2.4825,3443.2,3575.5,2.5778,25,0.066014,-2.1205e+09,3.2854e+07,5.2156e+08,5.5441e+08,1387,4.0028e+05,53.236,1.8571,70.1,210,27339,7.5815e-07,0.00049595,0.36601,4.0763e-07,0.001669,0.65093,0.57922,0.00046337,0.00052074,1.4757e-05,0.00067351,1.7269e-06,3.8081e-06,0.48346,1.7935,1,0.26956,39.086
0.92932,3.2838,0.051553,0.016617,0.0029853,0.030439,0.99394,0.99851,0.0025801,1096,4.617,1528.2,1262.1,3.813,11,0.039225,-2.3066e+08,1.6953e+07,1.1625e+08,1.332e+08,331,4.8223e+05,124.22,1.8571,48,210,18720,5.1913e-07,0.00033959,0.25062,2.7912e-07,0.0011429,0.44571,0.39661,0.00031729,0.00035657,1.0105e-05,0.00046117,1.1825e-06,2.6076e-06,0.33104,1.2281,0.77419,0.26956,39.086
0.90261,3.1321,0.055007,0.018709,0.0034354,0.026919,0.99305,0.99828,0.0029704,1257,4.3251,1717.1,1446,3.6424,12,0.042003,3.9784e+08,1.8387e+07,1.3847e+08,1.5686e+08,397,4.7564e+05,114.97,1.8571,60,210,23400,6.4892e-07,0.00042449,0.31327,3.489e-07,0.0014286,0.55714,0.49576,0.00039661,0.00044571,1.2631e-05,0.00057647,1.4781e-06,3.2595e-06,0.4138,1.5351,0.96774,0.26956,39.086
0.68546,2.4861,0.064297,0.025284,0.004347,0.13179,0.99066,0.99783,0.0043224,1784,3.0204,2144.5,2054.1,2.8931,13,0.050021,-3.5435e+09,2.3186e+07,2.8893e+08,3.1211e+08,710,3.9949e+05,88.638,1.8571,62,210,24180,6.7055e-07,0.00043864,0.32371,3.6053e-07,0.0014762,0.57571,0.51229,0.00040983,0.00046057,1.3052e-05,0.00059568,1.5274e-06,3.3681e-06,0.42759,1.5863,1,0.26956,39.086
0.81163,3.1786,0.029727,0.0063332,0.00097351,0.048964,0.998,0.99951,0.00086241,364,4.4895,502.83,416.84,3.7218,8,0.022617,-2.0044e+08,5.3738e+06,1.7746e+07,2.312e+07,112,7.1902e+05,227.18,1.1401,72,307,25200,2.4433e-07,0.0002139,0.1601,1.4639e-07,0.0011726,0.41042,0.37612,0.0003009,0.00032834,9.5827e-06,0.00041791,1.194e-06,3.0704e-06,0.31334,1.2601,0.47682,0.24867,57.14
0.65644,2.4996,0.044754,0.013517,0.002189,0.098441,0.99539,0.99891,0.002098,864,3.0737,1045.1,991.7,2.9168,14,0.034833,-1.1135e+09,9.7502e+06,6.9886e+07,7.9636e+07,340,7.6534e+05,146.11,1.1401,88.5,307,30975,3.0032e-07,0.00026292,0.19679,1.7994e-07,0.0014414,0.50448,0.46231,0.00036985,0.00040358,1.1779e-05,0.00051368,1.4677e-06,3.774e-06,0.38514,1.5488,0.58609,0.24867,57.14
0.58247,2.1694,0.054228,0.019337,0.0033004,0.10018,0.99304,0.99835,0.0032245,1306,2.3924,1421.1,1499.9,2.5252,13,0.042812,-2.3359e+09,1.1238e+07,1.6881e+08,1.8004e+08,594,7.9808e+05,136.22,1.1401,90.5,307,31675,3.0711e-07,0.00026886,0.20124,1.84e-07,0.0014739,0.51588,0.47276,0.00037821,0.0004127,1.2045e-05,0.00052529,1.5008e-06,3.8593e-06,0.39385,1.5838,0.59934,0.24867,57.14
0.52347,1.8814,0.064247,0.026673,0.0043864,0.17684,0.9903,0.99781,0.0047949,1899,1.7965,1794.7,2182,2.1842,17,0.051603,-9.1736e+07,2.2473e+07,3.3107e+08,3.5354e+08,999,6.2554e+05,90.777,1.1401,98,307,34300,3.3256e-07,0.00029114,0.21791,1.9925e-07,0.0015961,0.55863,0.51194,0.00040955,0.00044691,1.3043e-05,0.00056882,1.6252e-06,4.1791e-06,0.42648,1.7151,0.64901,0.24867,57.14
0.53087,1.891,0.070015,0.030886,0.0051686,0.18277,0.98853,0.99742,0.0056849,2255,1.8116,2141.3,2593.7,2.1943,18,0.056219,1.0854e+09,3.0075e+07,4.2128e+08,4.5136e+08,1182,6.5275e+05,88.15,1.1401,151,307,52850,5.1241e-07,0.0004486,0.33576,3.0701e-07,0.0024593,0.86075,0.78881,0.00063104,0.0006886,2.0097e-05,0.00087645,2.5041e-06,6.4392e-06,0.65713,2.6426,1,0.24867,57.14
0.72925,2.6507,0.053009,0.017973,0.0030725,0.088461,0.99357,0.99846,0.0028868,1200,3.3413,1500.2,1381.5,3.0769,10,0.041041,1.8846e+09,1.6926e+07,1.4747e+08,1.644e+08,449,3.9128e+05,104.59,1.1401,72,307,25200,2.4433e-07,0.0002139,0.15935,1.4639e-07,0.0011726,0.41042,0.37612,0.0003009,0.00032834,9.5827e-06,0.00041791,1.194e-06,3.0704e-06,0.31334,1.2601,0.38451,0.24867,57.14
0.66231,2.3842,0.065467,0.0263,0.0044821,0.14497,0.9903,0.99776,0.0045311,1868,2.9027,2206,2134.8,2.809,12,0.051182,3.4028e+09,2.5771e+07,2.783e+08,3.0407e+08,760,4.0745e+05,83.975,1.1401,90,307,31500,3.0541e-07,0.00026738,0.19919,1.8299e-07,0.0014658,0.51303,0.47015,0.00037612,0.00041042,1.1978e-05,0.00052239,1.4925e-06,3.838e-06,0.39167,1.5751,0.48064,0.24867,57.14
0.60547,2.061,0.087155,0.043991,0.0068371,0.28687,0.98362,0.99658,0.0084492,3424,2.2528,3615.7,3903.1,2.4319,13,0.069217,-4.8587e+09,4.2795e+07,9.6052e+08,1.0033e+09,1605,5.4566e+05,79.013,1.1401,187.25,307,65538,6.3542e-07,0.00055629,0.41442,3.8072e-07,0.0030497,1.0674,0.97817,0.00078254,0.00085391,2.4922e-05,0.0010869,3.1053e-06,7.9851e-06,0.81489,3.277,1,0.24867,57.14
0.54654,23.913,0.04087,0.017115,0.00081032,0.74563,0.996,0.99959,0.0008799,1134,306.94,613.88,332.05,166.02,2,0.039898,-8.8623e+08,1.819e+07,8.4926e+06,2.6682e+07,2,72950,141.38,2.2857,35.362,266.7,21556,1.5173e-06,0.0013257,0.20575,9.3956e-07,0.00058001,0.35357,0.30938,0.00015591,0.00017818,6.2815e-06,0.00031181,5.115e-07,8.3252e-07,0.41597,0.70101,0.46765,0.59338,50.444
0.60462,14.725,0.059282,0.0317,0.0016882,0.74109,0.99179,0.99916,0.0018696,2325,327.34,1309.4,698.21,174.55,4,0.057082,7.4815e+08,2.8662e+07,3.627e+07,6.4933e+07,4,1.7468e+05,118.27,2.2857,41.589,266.7,25353,1.7845e-06,0.0015592,0.24198,1.105e-06,0.00068215,0.41584,0.36386,0.00018336,0.00020956,7.3876e-06,0.00036672,6.0158e-07,9.7913e-07,0.48922,0.82446,0.55,0.59338,50.444
0.55326,20.71,0.066458,0.039161,0.0021412,0.74381,0.98951,0.99893,0.0023392,2983,408.83,1635.3,877.71,219.43,4,0.064626,-1.7431e+09,3.7834e+07,8.4382e+07,1.2222e+08,4,1.6349e+05,115.79,2.2857,47.594,266.7,29013,2.0422e-06,0.0017843,0.27692,1.2646e-06,0.00078064,0.47588,0.41639,0.00020984,0.00023981,8.4543e-06,0.00041967,6.8844e-07,1.1205e-06,0.55985,0.9435,0.62941,0.59338,50.444
0.58246,16.77,0.079158,0.051518,0.0029684,0.74324,0.98548,0.99852,0.0033872,4133,473.91,2369.5,1236,247.19,5,0.076009,-2.2484e+09,4.1851e+07,1.2337e+08,1.6523e+08,5,1.1755e+05,75.113,2.2857,53.821,266.7,32809,2.3094e-06,0.0020178,0.31315,1.43e-06,0.00088278,0.53814,0.47087,0.00023729,0.00027119,9.5605e-06,0.00047458,7.7851e-07,1.2671e-06,0.63311,1.067,0.71176,0.59338,50.444
0.58175,17.257,0.083411,0.056511,0.0032554,0.74777,0.98385,0.99837,0.0037978,4617,531,2655,1363.6,272.73,5,0.080309,-2.4745e+09,4.381e+07,1.4174e+08,1.8554e+08,5,1.0654e+05,67.906,2.2857,60.048,266.7,36605,2.5766e-06,0.0022512,0.34938,1.5955e-06,0.00098492,0.6004,0.52535,0.00026475,0.00030257,1.0667e-05,0.00052949,8.6859e-07,1.4137e-06,0.70636,1.1904,0.79412,0.59338,50.444
0.57355,12.792,0.10605,0.085847,0.0046622,0.7813,0.97404,0.99767,0.0062297,7659,483.03,4347.3,2064.3,229.36,9,0.10321,-1.2327e+10,1.0256e+08,4.2971e+08,5.3227e+08,9,2.5693e+05,82.032,2.2857,70.501,266.7,42977,3.0251e-06,0.0026431,0.4102,1.8732e-06,0.0011564,0.70492,0.6168,0.00031083,0.00035524,1.2523e-05,0.00062166,1.0198e-06,1.6598e-06,0.82932,1.3976,0.93235,0.59338,50.444
0.56199,10.876,0.12687,0.11828,0.0060268,0.80856,0.96253,0.99699,0.0090459,11371,634.42,5709.8,2331.6,259.06,-1,0.12543,7.6843e+09,1.7842e+08,7.4119e+08,9.1961e+08,9,94514,56.595,2.2857,75.616,266.7,46096,3.2446e-06,0.0028349,0.43996,2.0091e-06,0.0012403,0.75607,0.66156,0.00033338,0.00038101,1.3432e-05,0.00066677,1.0938e-06,1.7802e-06,0.88949,1.499,1,0.59338,50.444
0.53738,10.169,0.12633,0.11724,0.0059789,0.80802,0.96291,0.99701,0.0089632,11247,807.7,5653.9,2031.2,290.17,0,0.12475,7.6428e+09,1.7745e+08,7.3939e+08,9.1685e+08,7,1.1117e+05,56.145,2.2857,46.037,266.7,28064,1.9754e-06,0.0017259,0.28247,1.2232e-06,0.0007551,0.46031,0.40277,0.00020297,0.00023197,8.1777e-06,0.00040594,6.6592e-07,1.0838e-06,0.54154,0.91264,0.5175,0.59338,50.444
0.55367,19.296,0.059601,0.03258,0.0017135,0.7455,0.99156,0.99914,0.0018776,2401,329.66,1318.6,705,176.25,3,0.058004,1.6964e+09,2.9429e+07,4.4999e+07,7.4428e+07,4,96928,107.1,2.2857,52.709,266.7,32131,2.2617e-06,0.0019761,0.3234,1.4005e-06,0.00086454,0.52702,0.46114,0.00023239,0.00026559,9.3629e-06,0.00046478,7.6243e-07,1.2409e-06,0.62003,1.0449,0.5925,0.59338,50.444
0.57104,24.035,0.071133,0.043265,0.0024169,0.7429,0.98819,0.99879,0.0027172,3357,476.31,1905.2,999.49,249.87,4,0.06854,-6.1667e+08,3.8471e+07,8.1457e+07,1.1993e+08,4,1.4764e+05,100.16,2.2857,59.381,266.7,36199,2.5479e-06,0.0022262,0.36434,1.5778e-06,0.00097397,0.59373,0.51952,0.0002618,0.0002992,1.0548e-05,0.00052361,8.5894e-07,1.398e-06,0.69851,1.1772,0.6675,0.59338,50.444
0.60879,15.734,0.089568,0.063501,0.0035958,0.7576,0.98158,0.9982,0.0044485,5312,342.91,3086.2,1586.4,176.27,6,0.086099,4.9928e+08,6.4904e+07,2.1938e+08,2.8428e+08,9,2.3731e+05,95.497,2.2857,66.275,266.7,40401,2.8438e-06,0.0024847,0.40664,1.7609e-06,0.0010871,0.66267,0.57984,0.0002922,0.00033394,1.1773e-05,0.0005844,9.5866e-07,1.5603e-06,0.77961,1.3138,0.745,0.59338,50.444
0.57253,8.3631,0.11026,0.090462,0.005208,0.77069,0.97211,0.9974,0.0068811,8166,476.18,4761.8,2026.6,202.66,5,0.10654,-6.8902e+08,9.9737e+07,3.4808e+08,4.4782e+08,10,1.1937e+05,56.653,2.2857,77.395,266.7,47180,3.3209e-06,0.0029016,0.47487,2.0564e-06,0.0012694,0.77386,0.67712,0.00034123,0.00038997,1.3748e-05,0.00068246,1.1195e-06,1.8221e-06,0.91042,1.5343,0.87,0.59338,50.444
0.56826,8.4968,0.13124,0.12537,0.0065726,0.80562,0.95966,0.99671,0.0097526,12228,538.22,6458.6,2455.2,204.6,2,0.12999,-1.6471e+10,1.8234e+08,9.2191e+08,1.1043e+09,12,2.9249e+05,94.628,2.2857,88.96,266.7,54230,3.8171e-06,0.0033352,0.54583,2.3637e-06,0.0014591,0.88949,0.7783,0.00039222,0.00044825,1.5802e-05,0.00078443,1.2868e-06,2.0944e-06,1.0465,1.7636,1,0.59338,50.444
0.55181,16.878,0.029674,0.0097159,0.00042204,0.74641,0.99791,0.99979,0.00046947,592,326.67,326.67,173.09,173.09,1,0.028839,1.7363e+09,9.4672e+06,1.9329e+07,2.8796e+07,1,0,300,2.2857,40.922,266.7,24946,1.7559e-06,0.0015342,0.38803,1.0873e-06,0.0006712,0.40916,0.35802,0.00018042,0.00020619,5.341e-06,0.00036084,5.9193e-07,9.6342e-07,0.74394,0.69537,0.41818,1.0698,58.848
0.57508,16.195,0.063124,0.035177,0.0019048,0.74143,0.99073,0.99905,0.0021516,2628,374.7,1498.8,783.42,195.86,4,0.060674,-2.237e+08,3.1651e+07,4.3866e+07,7.5517e+07,4,84364,80.577,2.2857,47.594,266.7,29013,2.0422e-06,0.0017843,0.4513,1.2646e-06,0.00078064,0.47588,0.41639,0.00020984,0.00023981,6.2118e-06,0.00041967,6.8844e-07,1.1205e-06,0.86523,0.80875,0.48636,1.0698,58.848
